"","trackid","segmentid","pointid","lat","lon","ele","time","lat.p1","lon.p1","dist","time.p1","timestep","speed.m.per.sec","speed.km.per.h"
"821",0,0,820,-2.905815,-79.011138333,NA,2015-10-21 13:37:26,-2.905813333,-79.01114,0.0424390272945263,2015-10-21 13:37:27,1,0.0424390272945263,0.152780498260295
"822",0,0,821,-2.905813333,-79.01114,NA,2015-10-21 13:37:27,-2.905811667,-79.011141667,0.0212195136472631,2015-10-21 13:37:28,1,0.0212195136472631,0.0763902491301473
"823",0,0,822,-2.905811667,-79.011141667,NA,2015-10-21 13:37:28,-2.905811667,-79.011143333,0,2015-10-21 13:37:29,1,0,0
"824",0,0,823,-2.905811667,-79.011143333,NA,2015-10-21 13:37:29,-2.90581,-79.011145,0.0424390273029625,2015-10-21 13:37:30,1,0.0424390273029625,0.152780498290665
"825",0,0,824,-2.90581,-79.011145,NA,2015-10-21 13:37:30,-2.90581,-79.011146667,1.1131949079086,2015-10-21 13:37:31,1,1.1131949079086,4.00750166847095
"826",0,0,825,-2.90581,-79.011146667,NA,2015-10-21 13:37:31,-2.905808333,-79.011146667,0.0424389891407437,2015-10-21 13:37:32,1,0.0424389891407437,0.152780360906677
"827",0,0,826,-2.905808333,-79.011146667,NA,2015-10-21 13:37:32,-2.905808333,-79.011148333,0,2015-10-21 13:37:33,1,0,0
"828",0,0,827,-2.905808333,-79.011148333,NA,2015-10-21 13:37:33,-2.905806667,-79.01115,0.0212194945830262,2015-10-21 13:37:34,1,0.0212194945830262,0.0763901804988942
"829",0,0,828,-2.905806667,-79.01115,NA,2015-10-21 13:37:34,-2.905808333,-79.011151667,0.0212194945830262,2015-10-21 13:37:35,1,0.0212194945830262,0.0763901804988942
"830",0,0,829,-2.905808333,-79.011151667,NA,2015-10-21 13:37:35,-2.905806667,-79.011153333,0.0212194945830262,2015-10-21 13:37:36,1,0.0212194945830262,0.0763901804988942
"831",0,0,830,-2.905806667,-79.011153333,NA,2015-10-21 13:37:36,-2.905805,-79.011155,1.11400357719594,2015-10-21 13:37:37,1,1.11400357719594,4.0104128779054
"832",0,0,831,-2.905805,-79.011155,NA,2015-10-21 13:37:37,-2.905805,-79.011155,0,2015-10-21 13:37:38,1,0,0
"833",0,0,832,-2.905805,-79.011155,NA,2015-10-21 13:37:38,-2.905805,-79.011155,0,2015-10-21 13:37:39,1,0,0
"834",0,0,833,-2.905805,-79.011155,NA,2015-10-21 13:37:39,-2.905805,-79.011155,0,2015-10-21 13:37:40,1,0,0
"835",0,0,834,-2.905805,-79.011155,NA,2015-10-21 13:37:40,-2.905805,-79.011155,0,2015-10-21 13:37:41,1,0,0
"836",0,0,835,-2.905805,-79.011155,NA,2015-10-21 13:37:41,-2.905803333,-79.011155,0.042438950995396,2015-10-21 13:37:42,1,0.042438950995396,0.152780223583426
"837",0,0,836,-2.905803333,-79.011155,NA,2015-10-21 13:37:42,-2.905803333,-79.011153333,1.11319490826265,2015-10-21 13:37:43,1,1.11319490826265,4.00750166974555
"838",0,0,837,-2.905803333,-79.011153333,NA,2015-10-21 13:37:43,-2.905801667,-79.011155,1.1133971305595,2015-10-21 13:37:44,1,1.1133971305595,4.00822967001419
"839",0,0,838,-2.905801667,-79.011155,NA,2015-10-21 13:37:44,-2.905801667,-79.011156667,0,2015-10-21 13:37:45,1,0,0
"840",0,0,839,-2.905801667,-79.011156667,NA,2015-10-21 13:37:45,-2.905801667,-79.011158333,0,2015-10-21 13:37:46,1,0,0
"841",0,0,840,-2.905801667,-79.011158333,NA,2015-10-21 13:37:46,-2.9058,-79.011158333,0.042438950995396,2015-10-21 13:37:47,1,0.042438950995396,0.152780223583426
"842",0,0,841,-2.9058,-79.011158333,NA,2015-10-21 13:37:47,-2.9058,-79.011158333,0,2015-10-21 13:37:48,1,0,0
"843",0,0,842,-2.9058,-79.011158333,NA,2015-10-21 13:37:48,-2.905798333,-79.011156667,0.0424389510122684,2015-10-21 13:37:49,1,0.0424389510122684,0.152780223644166
"844",0,0,843,-2.905798333,-79.011156667,NA,2015-10-21 13:37:49,-2.905798333,-79.011155,0,2015-10-21 13:37:50,1,0,0
"845",0,0,844,-2.905798333,-79.011155,NA,2015-10-21 13:37:50,-2.905798333,-79.011155,0,2015-10-21 13:37:51,1,0,0
"846",0,0,845,-2.905798333,-79.011155,NA,2015-10-21 13:37:51,-2.9058,-79.011156667,0.0424389510122684,2015-10-21 13:37:52,1,0.0424389510122684,0.152780223644166
"847",0,0,846,-2.9058,-79.011156667,NA,2015-10-21 13:37:52,-2.9058,-79.011158333,0,2015-10-21 13:37:53,1,0,0
"848",0,0,847,-2.9058,-79.011158333,NA,2015-10-21 13:37:53,-2.9058,-79.011158333,0,2015-10-21 13:37:54,1,0,0
"849",0,0,848,-2.9058,-79.011158333,NA,2015-10-21 13:37:54,-2.905801667,-79.011158333,0.042438950995396,2015-10-21 13:37:55,1,0.042438950995396,0.152780223583426
"850",0,0,849,-2.905801667,-79.011158333,NA,2015-10-21 13:37:55,-2.905801667,-79.011158333,0,2015-10-21 13:37:56,1,0,0
"851",0,0,850,-2.905801667,-79.011158333,NA,2015-10-21 13:37:56,-2.905801667,-79.01116,0,2015-10-21 13:37:57,1,0,0
"852",0,0,851,-2.905801667,-79.01116,NA,2015-10-21 13:37:57,-2.905801667,-79.011161667,0,2015-10-21 13:37:58,1,0,0
"853",0,0,852,-2.905801667,-79.011161667,NA,2015-10-21 13:37:58,-2.905801667,-79.011161667,0,2015-10-21 13:37:59,1,0,0
"854",0,0,853,-2.905801667,-79.011161667,NA,2015-10-21 13:37:59,-2.905801667,-79.011163333,0,2015-10-21 13:38:00,1,0,0
"855",0,0,854,-2.905801667,-79.011163333,NA,2015-10-21 13:38:00,-2.905801667,-79.011161667,0,2015-10-21 13:38:01,1,0,0
"856",0,0,855,-2.905801667,-79.011161667,NA,2015-10-21 13:38:01,-2.905801667,-79.011161667,0,2015-10-21 13:38:02,1,0,0
"857",0,0,856,-2.905801667,-79.011161667,NA,2015-10-21 13:38:02,-2.905801667,-79.011161667,0,2015-10-21 13:38:03,1,0,0
"858",0,0,857,-2.905801667,-79.011161667,NA,2015-10-21 13:38:03,-2.9058,-79.011161667,0.042438950995396,2015-10-21 13:38:04,1,0.042438950995396,0.152780223583426
"859",0,0,858,-2.9058,-79.011161667,NA,2015-10-21 13:38:04,-2.9058,-79.011161667,0,2015-10-21 13:38:05,1,0,0
"860",0,0,859,-2.9058,-79.011161667,NA,2015-10-21 13:38:05,-2.905796667,-79.01116,0.0636584265057483,2015-10-21 13:38:06,1,0.0636584265057483,0.229170335420694
"861",0,0,860,-2.905796667,-79.01116,NA,2015-10-21 13:38:06,-2.905795,-79.011158333,0.0424389510122684,2015-10-21 13:38:07,1,0.0424389510122684,0.152780223644166
"862",0,0,861,-2.905795,-79.011158333,NA,2015-10-21 13:38:07,-2.905793333,-79.011158333,0.0424389510038322,2015-10-21 13:38:08,1,0.0424389510038322,0.152780223613796
"863",0,0,862,-2.905793333,-79.011158333,NA,2015-10-21 13:38:08,-2.905791667,-79.011156667,0.0212194755019161,2015-10-21 13:38:09,1,0.0212194755019161,0.0763901118068979
"864",0,0,863,-2.905791667,-79.011156667,NA,2015-10-21 13:38:09,-2.90579,-79.011156667,0.0424389510038322,2015-10-21 13:38:10,1,0.0424389510038322,0.152780223613796
"865",0,0,864,-2.90579,-79.011156667,NA,2015-10-21 13:38:10,-2.90579,-79.011155,0,2015-10-21 13:38:11,1,0,0
"866",0,0,865,-2.90579,-79.011155,NA,2015-10-21 13:38:11,-2.905788333,-79.011153333,1.11400357715829,2015-10-21 13:38:12,1,1.11400357715829,4.01041287776984
"867",0,0,866,-2.905788333,-79.011153333,NA,2015-10-21 13:38:12,-2.905788333,-79.011153333,0,2015-10-21 13:38:13,1,0,0
"868",0,0,867,-2.905788333,-79.011153333,NA,2015-10-21 13:38:13,-2.905788333,-79.011155,1.11319490826265,2015-10-21 13:38:14,1,1.11319490826265,4.00750166974555
"869",0,0,868,-2.905788333,-79.011155,NA,2015-10-21 13:38:14,-2.905788333,-79.011155,0,2015-10-21 13:38:15,1,0,0
"870",0,0,869,-2.905788333,-79.011155,NA,2015-10-21 13:38:15,-2.905788333,-79.011153333,1.11319490826265,2015-10-21 13:38:16,1,1.11319490826265,4.00750166974555
"871",0,0,870,-2.905788333,-79.011153333,NA,2015-10-21 13:38:16,-2.905788333,-79.011153333,0,2015-10-21 13:38:17,1,0,0
"872",0,0,871,-2.905788333,-79.011153333,NA,2015-10-21 13:38:17,-2.905788333,-79.011155,1.11319490826265,2015-10-21 13:38:18,1,1.11319490826265,4.00750166974555
"873",0,0,872,-2.905788333,-79.011155,NA,2015-10-21 13:38:18,-2.905788333,-79.011155,0,2015-10-21 13:38:19,1,0,0
"874",0,0,873,-2.905788333,-79.011155,NA,2015-10-21 13:38:19,-2.905788333,-79.011155,0,2015-10-21 13:38:20,1,0,0
"875",0,0,874,-2.905788333,-79.011155,NA,2015-10-21 13:38:20,-2.905788333,-79.011155,0,2015-10-21 13:38:21,1,0,0
"876",0,0,875,-2.905788333,-79.011155,NA,2015-10-21 13:38:21,-2.905788333,-79.011155,0,2015-10-21 13:38:22,1,0,0
"877",0,0,876,-2.905788333,-79.011155,NA,2015-10-21 13:38:22,-2.90579,-79.011155,0.0424389510122684,2015-10-21 13:38:23,1,0.0424389510122684,0.152780223644166
"878",0,0,877,-2.90579,-79.011155,NA,2015-10-21 13:38:23,-2.90579,-79.011153333,1.11319490826265,2015-10-21 13:38:24,1,1.11319490826265,4.00750166974555
"879",0,0,878,-2.90579,-79.011153333,NA,2015-10-21 13:38:24,-2.90579,-79.011153333,0,2015-10-21 13:38:25,1,0,0
"880",0,0,879,-2.90579,-79.011153333,NA,2015-10-21 13:38:25,-2.90579,-79.011151667,0,2015-10-21 13:38:26,1,0,0
"881",0,0,880,-2.90579,-79.011151667,NA,2015-10-21 13:38:26,-2.905791667,-79.011151667,0.0424389891491799,2015-10-21 13:38:27,1,0.0424389891491799,0.152780360937048
"882",0,0,881,-2.905791667,-79.011151667,NA,2015-10-21 13:38:27,-2.905791667,-79.011151667,0,2015-10-21 13:38:28,1,0,0
"883",0,0,882,-2.905791667,-79.011151667,NA,2015-10-21 13:38:28,-2.905793333,-79.011153333,0.02121949457459,2015-10-21 13:38:29,1,0.02121949457459,0.0763901804685238
"884",0,0,883,-2.905793333,-79.011153333,NA,2015-10-21 13:38:29,-2.905793333,-79.011153333,0,2015-10-21 13:38:30,1,0,0
"885",0,0,884,-2.905793333,-79.011153333,NA,2015-10-21 13:38:30,-2.905795,-79.011153333,0.0424389891491799,2015-10-21 13:38:31,1,0.0424389891491799,0.152780360937048
"886",0,0,885,-2.905795,-79.011153333,NA,2015-10-21 13:38:31,-2.905795,-79.011153333,0,2015-10-21 13:38:32,1,0,0
"887",0,0,886,-2.905795,-79.011153333,NA,2015-10-21 13:38:32,-2.905796667,-79.011151667,0.0424389891576161,2015-10-21 13:38:33,1,0.0424389891576161,0.152780360967418
"888",0,0,887,-2.905796667,-79.011151667,NA,2015-10-21 13:38:33,-2.905796667,-79.011151667,0,2015-10-21 13:38:34,1,0,0
"889",0,0,888,-2.905796667,-79.011151667,NA,2015-10-21 13:38:34,-2.905798333,-79.011151667,0.0212194945661537,2015-10-21 13:38:35,1,0.0212194945661537,0.0763901804381534
"890",0,0,889,-2.905798333,-79.011151667,NA,2015-10-21 13:38:35,-2.905798333,-79.011151667,0,2015-10-21 13:38:36,1,0,0
"891",0,0,890,-2.905798333,-79.011151667,NA,2015-10-21 13:38:36,-2.905798333,-79.011151667,0,2015-10-21 13:38:37,1,0,0
"892",0,0,891,-2.905798333,-79.011151667,NA,2015-10-21 13:38:37,-2.9058,-79.011153333,0.0424389891576161,2015-10-21 13:38:38,1,0.0424389891576161,0.152780360967418
"893",0,0,892,-2.9058,-79.011153333,NA,2015-10-21 13:38:38,-2.9058,-79.011151667,0,2015-10-21 13:38:39,1,0,0
"894",0,0,893,-2.9058,-79.011151667,NA,2015-10-21 13:38:39,-2.9058,-79.011151667,0,2015-10-21 13:38:40,1,0,0
"895",0,0,894,-2.9058,-79.011151667,NA,2015-10-21 13:38:40,-2.9058,-79.011151667,0,2015-10-21 13:38:41,1,0,0
"896",0,0,895,-2.9058,-79.011151667,NA,2015-10-21 13:38:41,-2.905801667,-79.011151667,0.0424389891407437,2015-10-21 13:38:42,1,0.0424389891407437,0.152780360906677
"897",0,0,896,-2.905801667,-79.011151667,NA,2015-10-21 13:38:42,-2.905801667,-79.011151667,0,2015-10-21 13:38:43,1,0,0
"898",0,0,897,-2.905801667,-79.011151667,NA,2015-10-21 13:38:43,-2.905801667,-79.01115,0,2015-10-21 13:38:44,1,0,0
"899",0,0,898,-2.905801667,-79.01115,NA,2015-10-21 13:38:44,-2.905801667,-79.01115,0,2015-10-21 13:38:45,1,0,0
"900",0,0,899,-2.905801667,-79.01115,NA,2015-10-21 13:38:45,-2.905801667,-79.01115,0,2015-10-21 13:38:46,1,0,0
"901",0,0,900,-2.905801667,-79.01115,NA,2015-10-21 13:38:46,-2.905801667,-79.01115,0,2015-10-21 13:38:47,1,0,0
"902",0,0,901,-2.905801667,-79.01115,NA,2015-10-21 13:38:47,-2.905801667,-79.011151667,0,2015-10-21 13:38:48,1,0,0
"903",0,0,902,-2.905801667,-79.011151667,NA,2015-10-21 13:38:48,-2.905803333,-79.011151667,0.0212194945830262,2015-10-21 13:38:49,1,0.0212194945830262,0.0763901804988942
"904",0,0,903,-2.905803333,-79.011151667,NA,2015-10-21 13:38:49,-2.905801667,-79.01115,0.0212194945830262,2015-10-21 13:38:50,1,0.0212194945830262,0.0763901804988942
"905",0,0,904,-2.905801667,-79.01115,NA,2015-10-21 13:38:50,-2.905803333,-79.01115,0.0212194945830262,2015-10-21 13:38:51,1,0.0212194945830262,0.0763901804988942
"906",0,0,905,-2.905803333,-79.01115,NA,2015-10-21 13:38:51,-2.905805,-79.011148333,0.0424389891407437,2015-10-21 13:38:52,1,0.0424389891407437,0.152780360906677
"907",0,0,906,-2.905805,-79.011148333,NA,2015-10-21 13:38:52,-2.90581,-79.011143333,1.11823950323579,2015-10-21 13:38:53,1,1.11823950323579,4.02566221164886
"908",0,0,907,-2.90581,-79.011143333,NA,2015-10-21 13:38:53,-2.905813333,-79.011138333,0.0636585409502257,2015-10-21 13:38:54,1,0.0636585409502257,0.229170747420812
"909",0,0,908,-2.905813333,-79.011138333,NA,2015-10-21 13:38:54,-2.905816667,-79.01113,1.11642608077953,2015-10-21 13:38:55,1,1.11642608077953,4.01913389080632
"910",0,0,909,-2.905816667,-79.01113,NA,2015-10-21 13:38:55,-2.905821667,-79.011123333,1.11823952009896,2015-10-21 13:38:56,1,1.11823952009896,4.02566227235627
"911",0,0,910,-2.905821667,-79.011123333,NA,2015-10-21 13:38:56,-2.905823333,-79.011116667,0.0212195517841713,2015-10-21 13:38:57,1,0.0212195517841713,0.0763903864230168
"912",0,0,911,-2.905823333,-79.011116667,NA,2015-10-21 13:38:57,-2.905825,-79.011115,0.0424391035936514,2015-10-21 13:38:58,1,0.0424391035936514,0.152780772937145
"913",0,0,912,-2.905825,-79.011115,NA,2015-10-21 13:38:58,-2.905825,-79.011115,0,2015-10-21 13:38:59,1,0,0
"914",0,0,913,-2.905825,-79.011115,NA,2015-10-21 13:38:59,-2.905823333,-79.011115,0.0424391035936514,2015-10-21 13:39:00,1,0.0424391035936514,0.152780772937145
"915",0,0,914,-2.905823333,-79.011115,NA,2015-10-21 13:39:00,-2.905821667,-79.011118333,0.0212195517841713,2015-10-21 13:39:01,1,0.0212195517841713,0.0763903864230168
"916",0,0,915,-2.905821667,-79.011118333,NA,2015-10-21 13:39:01,-2.90582,-79.011118333,0.0424391035936514,2015-10-21 13:39:02,1,0.0424391035936514,0.152780772937145
"917",0,0,916,-2.90582,-79.011118333,NA,2015-10-21 13:39:02,-2.905818333,-79.01112,0.0424391035852152,2015-10-21 13:39:03,1,0.0424391035852152,0.152780772906775
"918",0,0,917,-2.905818333,-79.01112,NA,2015-10-21 13:39:03,-2.905816667,-79.011121667,0.0212195517926076,2015-10-21 13:39:04,1,0.0212195517926076,0.0763903864533873
"919",0,0,918,-2.905816667,-79.011121667,NA,2015-10-21 13:39:04,-2.905816667,-79.011121667,0,2015-10-21 13:39:05,1,0,0
"920",0,0,919,-2.905816667,-79.011121667,NA,2015-10-21 13:39:05,-2.905815,-79.011125,1.11400357996339,2015-10-21 13:39:06,1,1.11400357996339,4.01041288786822
"921",0,0,920,-2.905815,-79.011125,NA,2015-10-21 13:39:06,-2.905811667,-79.011128333,0.0636585981598071,2015-10-21 13:39:07,1,0.0636585981598071,0.229170953375306
"922",0,0,921,-2.905811667,-79.011128333,NA,2015-10-21 13:39:07,-2.905811667,-79.01113,0,2015-10-21 13:39:08,1,0,0
"923",0,0,922,-2.905811667,-79.01113,NA,2015-10-21 13:39:08,-2.905811667,-79.011131667,0,2015-10-21 13:39:09,1,0,0
"924",0,0,923,-2.905811667,-79.011131667,NA,2015-10-21 13:39:09,-2.90581,-79.011131667,0.0424390654483076,2015-10-21 13:39:10,1,0.0424390654483076,0.152780635613908
"925",0,0,924,-2.90581,-79.011131667,NA,2015-10-21 13:39:10,-2.905808333,-79.011131667,0.0424390654314352,2015-10-21 13:39:11,1,0.0424390654314352,0.152780635553167
"926",0,0,925,-2.905808333,-79.011131667,NA,2015-10-21 13:39:11,-2.905808333,-79.011131667,0,2015-10-21 13:39:12,1,0,0
"927",0,0,926,-2.905808333,-79.011131667,NA,2015-10-21 13:39:12,-2.905808333,-79.011131667,0,2015-10-21 13:39:13,1,0,0
"928",0,0,927,-2.905808333,-79.011131667,NA,2015-10-21 13:39:13,-2.905808333,-79.011131667,0,2015-10-21 13:39:14,1,0,0
"929",0,0,928,-2.905808333,-79.011131667,NA,2015-10-21 13:39:14,-2.905806667,-79.011131667,0.0212195327283719,2015-10-21 13:39:15,1,0.0212195327283719,0.076390317822139
"930",0,0,929,-2.905806667,-79.011131667,NA,2015-10-21 13:39:15,-2.905806667,-79.011131667,0,2015-10-21 13:39:16,1,0,0
"931",0,0,930,-2.905806667,-79.011131667,NA,2015-10-21 13:39:16,-2.905806667,-79.011131667,0,2015-10-21 13:39:17,1,0,0
"932",0,0,931,-2.905806667,-79.011131667,NA,2015-10-21 13:39:17,-2.905805,-79.011131667,0.0424390654398714,2015-10-21 13:39:18,1,0.0424390654398714,0.152780635583537
"933",0,0,932,-2.905805,-79.011131667,NA,2015-10-21 13:39:18,-2.905805,-79.011131667,0,2015-10-21 13:39:19,1,0,0
"934",0,0,933,-2.905805,-79.011131667,NA,2015-10-21 13:39:19,-2.905805,-79.01113,0,2015-10-21 13:39:20,1,0,0
"935",0,0,934,-2.905805,-79.01113,NA,2015-10-21 13:39:20,-2.905803333,-79.01113,0.0424390654314352,2015-10-21 13:39:21,1,0.0424390654314352,0.152780635553167
"936",0,0,935,-2.905803333,-79.01113,NA,2015-10-21 13:39:21,-2.905803333,-79.01113,0,2015-10-21 13:39:22,1,0,0
"937",0,0,936,-2.905803333,-79.01113,NA,2015-10-21 13:39:22,-2.905801667,-79.01113,0.0212195327283719,2015-10-21 13:39:23,1,0.0212195327283719,0.076390317822139
"938",0,0,937,-2.905801667,-79.01113,NA,2015-10-21 13:39:23,-2.905801667,-79.01113,0,2015-10-21 13:39:24,1,0,0
"939",0,0,938,-2.905801667,-79.01113,NA,2015-10-21 13:39:24,-2.905801667,-79.01113,0,2015-10-21 13:39:25,1,0,0
"940",0,0,939,-2.905801667,-79.01113,NA,2015-10-21 13:39:25,-2.9058,-79.01113,0.0424390654314352,2015-10-21 13:39:26,1,0.0424390654314352,0.152780635553167
"941",0,0,940,-2.9058,-79.01113,NA,2015-10-21 13:39:26,-2.905801667,-79.01113,0.0424390654314352,2015-10-21 13:39:27,1,0.0424390654314352,0.152780635553167
"942",0,0,941,-2.905801667,-79.01113,NA,2015-10-21 13:39:27,-2.9058,-79.01113,0.0424390654314352,2015-10-21 13:39:28,1,0.0424390654314352,0.152780635553167
"943",0,0,942,-2.9058,-79.01113,NA,2015-10-21 13:39:28,-2.9058,-79.01113,0,2015-10-21 13:39:29,1,0,0
"944",0,0,943,-2.9058,-79.01113,NA,2015-10-21 13:39:29,-2.9058,-79.01113,0,2015-10-21 13:39:30,1,0,0
"945",0,0,944,-2.9058,-79.01113,NA,2015-10-21 13:39:30,-2.9058,-79.01113,0,2015-10-21 13:39:31,1,0,0
"946",0,0,945,-2.9058,-79.01113,NA,2015-10-21 13:39:31,-2.9058,-79.01113,0,2015-10-21 13:39:32,1,0,0
"947",0,0,946,-2.9058,-79.01113,NA,2015-10-21 13:39:32,-2.9058,-79.01113,0,2015-10-21 13:39:33,1,0,0
"948",0,0,947,-2.9058,-79.01113,NA,2015-10-21 13:39:33,-2.9058,-79.01113,0,2015-10-21 13:39:34,1,0,0
"949",0,0,948,-2.9058,-79.01113,NA,2015-10-21 13:39:34,-2.905798333,-79.01113,0.0424390654483076,2015-10-21 13:39:35,1,0.0424390654483076,0.152780635613908
"950",0,0,949,-2.905798333,-79.01113,NA,2015-10-21 13:39:35,-2.905798333,-79.011128333,0,2015-10-21 13:39:36,1,0,0
"951",0,0,950,-2.905798333,-79.011128333,NA,2015-10-21 13:39:36,-2.905798333,-79.011128333,0,2015-10-21 13:39:37,1,0,0
"952",0,0,951,-2.905798333,-79.011128333,NA,2015-10-21 13:39:37,-2.905798333,-79.011128333,0,2015-10-21 13:39:38,1,0,0
"953",0,0,952,-2.905798333,-79.011128333,NA,2015-10-21 13:39:38,-2.905798333,-79.011128333,0,2015-10-21 13:39:39,1,0,0
"954",0,0,953,-2.905798333,-79.011128333,NA,2015-10-21 13:39:39,-2.905798333,-79.011128333,0,2015-10-21 13:39:40,1,0,0
"955",0,0,954,-2.905798333,-79.011128333,NA,2015-10-21 13:39:40,-2.905798333,-79.011128333,0,2015-10-21 13:39:41,1,0,0
"956",0,0,955,-2.905798333,-79.011128333,NA,2015-10-21 13:39:41,-2.905798333,-79.011126667,0,2015-10-21 13:39:42,1,0,0
"957",0,0,956,-2.905798333,-79.011126667,NA,2015-10-21 13:39:42,-2.905798333,-79.011126667,0,2015-10-21 13:39:43,1,0,0
"958",0,0,957,-2.905798333,-79.011126667,NA,2015-10-21 13:39:43,-2.905798333,-79.011128333,0,2015-10-21 13:39:44,1,0,0
"959",0,0,958,-2.905798333,-79.011128333,NA,2015-10-21 13:39:44,-2.905796667,-79.01113,0.0212195327114995,2015-10-21 13:39:45,1,0.0212195327114995,0.0763903177613981
"960",0,0,959,-2.905796667,-79.01113,NA,2015-10-21 13:39:45,-2.905796667,-79.011133333,0,2015-10-21 13:39:46,1,0,0
"961",0,0,960,-2.905796667,-79.011133333,NA,2015-10-21 13:39:46,-2.905796667,-79.011135,0,2015-10-21 13:39:47,1,0,0
"962",0,0,961,-2.905796667,-79.011135,NA,2015-10-21 13:39:47,-2.905795,-79.011133333,0.0424390654483076,2015-10-21 13:39:48,1,0.0424390654483076,0.152780635613908
"963",0,0,962,-2.905795,-79.011133333,NA,2015-10-21 13:39:48,-2.905795,-79.011133333,0,2015-10-21 13:39:49,1,0,0
"964",0,0,963,-2.905795,-79.011133333,NA,2015-10-21 13:39:49,-2.905795,-79.011133333,0,2015-10-21 13:39:50,1,0,0
"965",0,0,964,-2.905795,-79.011133333,NA,2015-10-21 13:39:50,-2.905795,-79.011135,0,2015-10-21 13:39:51,1,0,0
"966",0,0,965,-2.905795,-79.011135,NA,2015-10-21 13:39:51,-2.905795,-79.011133333,0,2015-10-21 13:39:52,1,0,0
"967",0,0,966,-2.905795,-79.011133333,NA,2015-10-21 13:39:52,-2.905795,-79.011133333,0,2015-10-21 13:39:53,1,0,0
"968",0,0,967,-2.905795,-79.011133333,NA,2015-10-21 13:39:53,-2.905795,-79.011133333,0,2015-10-21 13:39:54,1,0,0
"969",0,0,968,-2.905795,-79.011133333,NA,2015-10-21 13:39:54,-2.905795,-79.011128333,0,2015-10-21 13:39:55,1,0,0
"970",0,0,969,-2.905795,-79.011128333,NA,2015-10-21 13:39:55,-2.905795,-79.011125,0,2015-10-21 13:39:56,1,0,0
"971",0,0,970,-2.905795,-79.011125,NA,2015-10-21 13:39:56,-2.905796667,-79.011123333,1.11400357992573,2015-10-21 13:39:57,1,1.11400357992573,4.01041288773264
"972",0,0,971,-2.905796667,-79.011123333,NA,2015-10-21 13:39:57,-2.905796667,-79.011123333,0,2015-10-21 13:39:58,1,0,0
"973",0,0,972,-2.905796667,-79.011123333,NA,2015-10-21 13:39:58,-2.905796667,-79.011121667,0,2015-10-21 13:39:59,1,0,0
"974",0,0,973,-2.905796667,-79.011121667,NA,2015-10-21 13:39:59,-2.905798333,-79.011121667,0.0212195517841713,2015-10-21 13:40:00,1,0.0212195517841713,0.0763903864230168
"975",0,0,974,-2.905798333,-79.011121667,NA,2015-10-21 13:40:00,-2.9058,-79.011121667,0.0424391035936514,2015-10-21 13:40:01,1,0.0424391035936514,0.152780772937145
"976",0,0,975,-2.9058,-79.011121667,NA,2015-10-21 13:40:01,-2.9058,-79.011121667,0,2015-10-21 13:40:02,1,0,0
"977",0,0,976,-2.9058,-79.011121667,NA,2015-10-21 13:40:02,-2.905801667,-79.011121667,0.0424391035767789,2015-10-21 13:40:03,1,0.0424391035767789,0.152780772876404
"978",0,0,977,-2.905801667,-79.011121667,NA,2015-10-21 13:40:03,-2.905801667,-79.011121667,0,2015-10-21 13:40:04,1,0,0
"979",0,0,978,-2.905801667,-79.011121667,NA,2015-10-21 13:40:04,-2.905803333,-79.011121667,0.0212195518010438,2015-10-21 13:40:05,1,0.0212195518010438,0.0763903864837578
"980",0,0,979,-2.905803333,-79.011121667,NA,2015-10-21 13:40:05,-2.905805,-79.011121667,0.0424391035767789,2015-10-21 13:40:06,1,0.0424391035767789,0.152780772876404
"981",0,0,980,-2.905805,-79.011121667,NA,2015-10-21 13:40:06,-2.905805,-79.011123333,0,2015-10-21 13:40:07,1,0,0
"982",0,0,981,-2.905805,-79.011123333,NA,2015-10-21 13:40:07,-2.905806667,-79.011123333,0.0424391035852152,2015-10-21 13:40:08,1,0.0424391035852152,0.152780772906775
"983",0,0,982,-2.905806667,-79.011123333,NA,2015-10-21 13:40:08,-2.905806667,-79.011125,1.11319490666939,2015-10-21 13:40:09,1,1.11319490666939,4.00750166400982
"984",0,0,983,-2.905806667,-79.011125,NA,2015-10-21 13:40:09,-2.905808333,-79.011125,0.0212195327283719,2015-10-21 13:40:10,1,0.0212195327283719,0.076390317822139
"985",0,0,984,-2.905808333,-79.011125,NA,2015-10-21 13:40:10,-2.905808333,-79.011125,0,2015-10-21 13:40:11,1,0,0
"986",0,0,985,-2.905808333,-79.011125,NA,2015-10-21 13:40:11,-2.90581,-79.011125,0.0424390654314352,2015-10-21 13:40:12,1,0.0424390654314352,0.152780635553167
"987",0,0,986,-2.90581,-79.011125,NA,2015-10-21 13:40:12,-2.90581,-79.011125,0,2015-10-21 13:40:13,1,0,0
"988",0,0,987,-2.90581,-79.011125,NA,2015-10-21 13:40:13,-2.90581,-79.011126667,0,2015-10-21 13:40:14,1,0,0
"989",0,0,988,-2.90581,-79.011126667,NA,2015-10-21 13:40:14,-2.905811667,-79.011126667,0.0424390654483076,2015-10-21 13:40:15,1,0.0424390654483076,0.152780635613908
"990",0,0,989,-2.905811667,-79.011126667,NA,2015-10-21 13:40:15,-2.905811667,-79.011126667,0,2015-10-21 13:40:16,1,0,0
"991",0,0,990,-2.905811667,-79.011126667,NA,2015-10-21 13:40:16,-2.905813333,-79.011128333,0.0212195327199357,2015-10-21 13:40:17,1,0.0212195327199357,0.0763903177917685
